,station_id,station_name,station_name_kana,fuken_id,type,Latitude (degree),Latitude (minute),latitude,Longitude (degree),Longitude (minute),longitude,height,f_pre,f_wsd,f_tem,f_sun,f_snc,End_year,End_month,End_day,obs_ended,note1,note2,note3,note4,note5,amedas_id1,amedas_id2,station_name_roman
544,1130,飯舘,イイタテ,36,A,37,41.7,37.695,140,44.8,140.746666667,446,Y,Y,Y,Y,N,9999,99,99,,,,,,,36221,,Iitate
545,1150,津島,ツシマ,36,A,37,33.6,37.56,140,45.2,140.753333333,400,Y,N,N,N,N,9999,99,99,,,,,,,36307,,Tsushima
546,1268,長沼,ナガヌマ,36,A,37,17.3,37.2883333333,140,13.1,140.218333333,317,Y,N,N,N,N,9999,99,99,,,,,,,36571,,Naganuma
547,1269,舘岩,タテイワ,36,A,37,5.5,37.0916666667,139,31.9,139.531666667,690,Y,N,N,N,N,9999,99,99,,,,,,,36726,,Tateiwa
548,1274,川前,カワマエ,36,A,37,12.4,37.2066666667,140,45,140.75,287,Y,N,N,N,N,9999,99,99,,,,,,,36596,,Kawamae
549,1282,桧原,ヒバラ,36,A,37,43.3,37.7216666667,140,3.5,140.058333333,824,Y,Y,Y,Y,N,9999,99,99,,,,,,,36106,,Hibara
550,1293,茂庭,モニワ,36,A,37,53.5,37.8916666667,140,26.2,140.436666667,200,Y,Y,Y,Y,Y,9999,99,99,,,,,,,36056,36950,Moniwa
551,1294,湯本,ユモト,36,A,37,16.6,37.2766666667,140,3.8,140.063333333,640,Y,Y,Y,Y,Y,9999,99,99,,,,,,,36562,36945,Yumoto
552,1295,桧枝岐,ヒノエマタ,36,A,37,1.4,37.0233333333,139,23.2,139.386666667,930,Y,Y,Y,Y,Y,9999,99,99,,,,,,,36716,36940,Hinoemata
553,1359,吉尾峠,ヨシオトウゲ,36,A,37,20.8,37.3466666667,139,33.4,139.556666667,705,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Yoshiotouge
554,1364,六十里越,ロクジュウリゴエ,36,A,37,18.2,37.3033333333,139,13,139.216666667,860,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Rokujuurigoe
555,1386,湖南,コナン,36,A,37,23.3,37.3883333333,140,5.4,140.09,536,Y,N,N,N,N,9999,99,99,,,,,,,36461,,Konan
556,1466,玉川,タマカワ,36,A,37,13.6,37.2266666667,140,25.6,140.426666667,372,Y,Y,Y,N,N,9999,99,99,,,,,,,36581,,Tamakawa
557,1607,山田,ヤマダ,36,A,36,56,36.9333333333,140,44,140.733333333,25,Y,Y,Y,Y,N,9999,99,99,,,,,,,36836,,Yamada
558,1633,新地,シンチ,36,A,37,52.5,37.875,140,55.1,140.918333333,10,Y,Y,Y,N,N,9999,99,99,,,,,,,36081,,Shinchi
559,1634,古殿,フルドノ,36,A,37,5.4,37.09,140,33.6,140.56,353,Y,Y,Y,N,N,9999,99,99,,,,,,,36766,,Furudono
560,0314,花園,ハナゾノ,40,A,36,52.1,36.8683333333,140,38.2,140.636666667,370,Y,N,N,N,N,9999,99,99,,,,,,,40041,,Hanazono
561,0315,北茨城,キタイバラキ,40,A,36,50,36.8333333333,140,46.3,140.771666667,5,Y,Y,Y,Y,N,9999,99,99,,1991年2月20日までの地点名「大津」,,,,,40046,,Kitaibaraki
562,0316,大子,ダイゴ,40,A,36,46.7,36.7783333333,140,20.7,140.345,120,Y,Y,Y,Y,N,9999,99,99,,,,,,,40061,,Daigo
563,0317,神峰山,カミネサン,40,A,36,38,36.6333333333,140,36.5,140.608333333,592,Y,N,N,N,N,1985,5,28,1985-05-28 00:00:00,,,,,,,,Kaminesan
564,0318,笠間,カサマ,40,A,36,23,36.3833333333,140,14.2,140.236666667,65,Y,Y,Y,Y,N,9999,99,99,,,,,,,40191,,Kasama
565,47629,水戸,ミト,40,S,36,22.8,36.38,140,28,140.466666667,29.3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,40201,40900,Mito
566,0320,古河,コガ,40,A,36,12.1,36.2016666667,139,43,139.716666667,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,40221,,Koga
567,0321,愛宕山,アタゴサン,40,A,36,17.4,36.29,140,15.3,140.255,280,Y,N,N,N,N,1982,5,12,1982-05-12 00:00:00,,,,,,,,Atagosan
568,0322,下妻,シモツマ,40,A,36,10.1,36.1683333333,139,56.7,139.945,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,40281,,Shimotsuma
569,0323,坂東,バンドウ,40,A,36,2.1,36.035,139,53.6,139.893333333,16,Y,N,N,N,N,9999,99,99,,2005年3月31日までの地点名「岩井」,,,,,40326,,Bandou
570,0324,土浦,ツチウラ,40,A,36,6.2,36.1033333333,140,13.2,140.22,26,Y,Y,Y,Y,N,9999,99,99,,,,,,,40341,,Tsuchiura
571,0325,鹿嶋,カシマ,40,A,35,57.8,35.9633333333,140,37.3,140.621666667,37,Y,Y,Y,Y,N,9999,99,99,,1995年8月31日までの地点名「鹿島」,,,,,40406,,Kashima
572,0911,江戸崎,エドサキ,40,A,35,57.6,35.96,140,19.2,140.32,25,Y,N,N,N,N,9999,99,99,,,,,,,40391,,Edosaki
573,1011,日立,ヒタチ,40,A,36,35.9,36.5983333333,140,39,140.65,52,Y,Y,Y,Y,N,9999,99,99,,,,,,,40136,,Hitachi
574,1012,柿岡,カキオカ,40,A,36,14,36.2333333333,140,11.3,140.188333333,27,Y,N,N,N,N,9999,99,99,,,,,,,40241,,Kakioka
575,1013,美野里,ミノリ,40,A,36,14.2,36.2366666667,140,19.5,140.325,25,Y,N,N,N,N,9999,99,99,,,,,,,40251,,Minori
576,1014,龍ケ崎,リュウガサキ,40,A,35,53.4,35.89,140,12.7,140.211666667,4,Y,Y,Y,Y,N,9999,99,99,,1978年12月18日までの地点名「竜ケ崎」,,,,,40426,,Ryuugasaki
577,1082,筑波山,ツクバサン,40,A,36,13.5,36.225,140,5.9,140.098333333,868,Y,Y,Y,Y,N,2001,12,6,2001-12-06 00:00:00,,,,,,,,Tsukubasan
578,1170,中野,ナカノ,40,A,36,30.9,36.515,140,28.4,140.473333333,17,Y,N,N,N,N,9999,99,99,,,,,,,40126,,Nakano
579,1173,徳田,トクダ,40,A,36,46.7,36.7783333333,140,28.9,140.481666667,270,Y,N,N,N,N,9999,99,99,,,,,,,40066,,Tokuda
580,1245,鉾田,ホコタ,40,A,36,10.1,36.1683333333,140,31.6,140.526666667,32,Y,Y,Y,Y,N,9999,99,99,,,,,,,40311,,Hokota
581,1331,常陸大宮,ヒタチオオミヤ,40,A,36,36.4,36.6066666667,140,19.5,140.325,95,Y,Y,Y,Y,N,9999,99,99,,2011年4月10日までの地点名「小瀬」,,,,,40091,,Hitachioomiya
582,1388,門井,カドイ,40,A,36,20,36.3333333333,140,2,140.033333333,40,Y,N,N,N,N,9999,99,99,,2005年3月31日までの地点名「協和」,,,,,40181,,Kadoi
583,1421,大能,オオノウ,40,A,36,44.6,36.7433333333,140,35.5,140.591666667,395,Y,N,N,N,N,9999,99,99,,,,,,,40076,,Oonou
584,47646,つくば(館野),ツクバ（タテノ）,40,S,36,3.4,36.0566666667,140,7.5,140.125,25.2,Y,Y,Y,Y,Y,9999,99,99,,,,,,,40336,,Tsukuba（Tateno）
585,1530,下館,シモダテ,40,A,36,16.9,36.2816666667,139,59.3,139.988333333,24,Y,Y,Y,Y,N,9999,99,99,,,,,,,40231,,Shimodate
586,1635,高萩,タカハギ,40,A,36,42.4,36.7066666667,140,43,140.716666667,4,Y,Y,Y,N,N,9999,99,99,,,,,,,40081,,Takahagi
587,0326,那須,ナス,41,A,37,7.4,37.1233333333,140,2.1,140.035,749,Y,Y,Y,Y,Y,9999,99,99,,,,,,,41011,41900,Nasu
588,0327,黒田原,クロダワラ,41,A,37,1.2,37.02,140,7.2,140.12,340,Y,N,N,N,N,1977,10,31,1977-10-31 00:00:00,,,,,,,,Kurodawara
589,0328,八方が原,ハッポウガハラ,41,A,36,55.2,36.92,139,50,139.833333333,1087,Y,N,N,N,N,2007,3,28,2007-03-28 00:00:00,,,,,,,,Happougahara
590,0329,黒磯,クロイソ,41,A,36,58.9,36.9816666667,140,1.1,140.018333333,343,Y,Y,Y,Y,N,9999,99,99,,,,,,,41091,,Kuroiso
591,0330,八溝山,ヤミゾサン,41,A,36,56.2,36.9366666667,140,15.5,140.258333333,800,Y,N,N,N,N,2007,3,28,2007-03-28 00:00:00,,,,,,,,Yamizosan
592,0331,大田原,オオタワラ,41,A,36,50.4,36.84,140,2.1,140.035,188,Y,Y,Y,Y,N,9999,99,99,,,,,,,41141,,Ootawara
593,47690,奥日光(日光),オクニッコウ（ニッコウ）,41,S,36,44.3,36.7383333333,139,30,139.5,1291.9,Y,Y,Y,Y,Y,9999,99,99,,1968年3月29日までの地点名「中宮祠」,,,,,41166,41910,Okunikkou（Nikkou）
594,0333,方塞山,ホウサイザン,41,A,36,37.8,36.63,139,30.5,139.508333333,1385,Y,N,N,N,N,2004,11,1,2004-11-01 00:00:00,,,,,,,,Housaizan
595,0334,高根沢,タカネザワ,41,A,36,36.4,36.6066666667,139,59.9,139.998333333,148,Y,N,N,N,N,9999,99,99,,,,,,,41241,,Takanezawa
596,0335,鹿沼,カヌマ,41,A,36,35.5,36.5916666667,139,44.1,139.735,165,Y,Y,Y,Y,N,9999,99,99,,,,,,,41271,,Kanuma
597,47615,宇都宮,ウツノミヤ,41,S,36,32.9,36.5483333333,139,52.1,139.868333333,119.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,41277,41915,Utsunomiya
598,0337,葛生,クズウ,41,A,36,26,36.4333333333,139,35.4,139.59,120,Y,N,N,N,N,9999,99,99,,,,,,,41311,,Kuzuu
599,0338,真岡,モオカ,41,A,36,28.7,36.4783333333,139,59.2,139.986666667,91,Y,Y,Y,Y,N,9999,99,99,,,,,,,41331,,Mooka
600,0339,足利,アシカガ,41,A,36,18.1,36.3016666667,139,28.4,139.473333333,28,Y,N,N,N,N,9999,99,99,,,,,,,41356,,Ashikaga
601,0340,栃木,トチギ,41,A,36,22.4,36.3733333333,139,42.2,139.703333333,65,Y,N,N,N,N,9999,99,99,,,,,,,41371,,Tochigi
602,0341,小山,オヤマ,41,A,36,20.3,36.3383333333,139,49.8,139.83,44,Y,Y,Y,Y,N,9999,99,99,,,,,,,41376,,Oyama
603,1015,五十里,イカリ,41,A,36,55.3,36.9216666667,139,41.7,139.695,620,Y,Y,Y,Y,N,9999,99,99,,,,,,,41076,,Ikari
604,1016,足尾,アシオ,41,A,36,38.8,36.6466666667,139,26.9,139.448333333,650,Y,N,N,N,N,9999,99,99,,,,,,,41211,,Ashio
605,1017,烏山,カラスヤマ,41,A,36,39,36.65,140,8.8,140.146666667,162,Y,Y,Y,Y,N,2009,2,23,2009-02-23 00:00:00,,,,,,,,Karasuyama
606,1018,佐野,サノ,41,A,36,21.8,36.3633333333,139,34.2,139.57,68,Y,Y,Y,Y,N,9999,99,99,,,,,,,41361,,Sano
607,1221,土呂部,ドロブ,41,A,36,53.6,36.8933333333,139,34.1,139.568333333,925,Y,Y,Y,Y,Y,9999,99,99,,,,,,,41116,41905,Dorobu
608,1333,今市,イマイチ,41,A,36,43.6,36.7266666667,139,40.6,139.676666667,414,Y,Y,Y,Y,N,9999,99,99,,,,,,,41171,,Imaichi
609,1334,塩谷,シオヤ,41,A,36,45.4,36.7566666667,139,53,139.883333333,225,Y,Y,Y,Y,N,9999,99,99,,,,,,,41181,,Shioya
610,1605,那須烏山,ナスカラスヤマ,41,A,36,38.5,36.6416666667,140,7,140.116666667,82,Y,Y,Y,Y,N,9999,99,99,,,,,,,41247,,Nasukarasuyama
611,0342,前武尊,マエホタカ,42,A,36,46.1,36.7683333333,139,9.8,139.163333333,1530,Y,N,N,N,N,1981,7,29,1981-07-29 00:00:00,,,,,,,,Maehotaka
612,0343,草津,クサツ,42,A,36,37,36.6166666667,138,35.5,138.591666667,1223,Y,Y,Y,Y,Y,9999,99,99,,,,,,,42121,42910,Kusatsu
613,0344,野反湖,ノゾリコ,42,A,36,41.4,36.69,138,39,138.65,1570,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Nozoriko
614,0345,雨見山,アマミヤマ,42,A,36,41.2,36.6866666667,138,51.8,138.863333333,825,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Amamiyama
615,0346,沼田,ヌマタ,42,A,36,39.2,36.6533333333,139,3.6,139.06,439,Y,Y,Y,Y,N,9999,99,99,,,,,,,42146,,Numata
616,0347,赤城山,アカギヤマ,42,A,36,32.4,36.54,139,10.5,139.175,1660,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Akagiyama
617,0348,田代,タシロ,42,A,36,27.8,36.4633333333,138,27.8,138.463333333,1230,Y,Y,Y,Y,N,9999,99,99,,,,,,,42221,,Tashiro
618,0349,榛名山,ハルナサン,42,A,36,28.3,36.4716666667,138,52.4,138.873333333,1088,Y,N,N,N,N,9999,99,99,,,,,,,42241,,Harunasan
619,47624,前橋,マエバシ,42,S,36,24.3,36.405,139,3.6,139.06,112.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,42251,42915,Maebashi
620,0351,桐生,キリュウ,42,A,36,23,36.3833333333,139,20.7,139.345,87,Y,Y,Y,Y,N,9999,99,99,,,,,,,42266,,Kiryuu
621,0352,一の字山,イチノジヤマ,42,A,36,22.3,36.3716666667,138,39.5,138.658333333,1170,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Ichinojiyama
622,0353,上里見,カミサトミ,42,A,36,22.6,36.3766666667,138,53.7,138.895,183,Y,Y,Y,Y,N,9999,99,99,,,,,,,42286,,Kamisatomi
623,0354,西野牧,ニシノマキ,42,A,36,14.7,36.245,138,42.4,138.706666667,375,Y,Y,Y,Y,N,9999,99,99,,,,,,,42326,,Nishinomaki
624,0355,藤岡,フジオカ,42,A,36,15,36.25,139,4.4,139.073333333,86,Y,N,N,N,N,9999,99,99,,,,,,,42341,,Fujioka
625,0356,館林,タテバヤシ,42,A,36,14,36.2333333333,139,31.9,139.531666667,21,Y,Y,Y,Y,N,9999,99,99,,,,,,,42366,,Tatebayashi
626,0357,稲含山,イナフクミヤマ,42,A,36,10.2,36.17,138,51.8,138.863333333,780,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Inafukumiyama
627,1019,みなかみ,ミナカミ,42,A,36,48,36.8,138,59.5,138.991666667,531,Y,Y,Y,Y,Y,9999,99,99,,2006年2月28日までの地点名「水上」,,,,,42091,42905,Minakami
628,1020,中之条,ナカノジョウ,42,A,36,35.2,36.5866666667,138,51,138.85,354,Y,Y,Y,Y,N,9999,99,99,,,,,,,42186,,Nakanojou
629,1021,伊勢崎,イセサキ,42,A,36,19.9,36.3316666667,139,9.9,139.165,64,Y,Y,Y,Y,N,9999,99,99,,,,,,,42302,,Isesaki
630,1174,片品,カタシナ,42,A,36,46.3,36.7716666667,139,14.3,139.238333333,868,Y,N,N,N,N,9999,99,99,,,,,,,42106,,Katashina
631,1222,藤原,フジワラ,42,A,36,51.8,36.8633333333,139,3.5,139.058333333,700,Y,Y,Y,Y,Y,9999,99,99,,,,,,,42046,42900,Fujiwara
632,1223,神流,カンナ,42,A,36,6.5,36.1083333333,138,53.8,138.896666667,357,Y,Y,Y,Y,N,9999,99,99,,2004年5月31日までの地点名「万場」,,,,,42396,,Kan'Na
633,1259,黒保根,クロホネ,42,A,36,30.1,36.5016666667,139,17,139.283333333,285,Y,N,N,N,N,9999,99,99,,,,,,,42261,,Kurohone
634,1375,高手山,タカテヤマ,42,A,36,45,36.75,139,5.9,139.098333333,1115,Y,N,N,N,N,2009,11,2,2009-11-02 00:00:00,,,,,,,,Takateyama
635,47626,熊谷,クマガヤ,43,S,36,9,36.15,139,22.8,139.38,30,Y,Y,Y,Y,Y,9999,99,99,,,,,,,43056,43905,Kumagaya
636,0359,久喜,クキ,43,A,36,5.2,36.0866666667,139,38.1,139.635,12,Y,Y,Y,Y,N,9999,99,99,,,,,,,43126,,Kuki
637,47641,秩父,チチブ,43,S,35,59.4,35.99,139,4.4,139.073333333,232.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,43156,43900,Chichibu
638,0361,堂平,ドウダイラ,43,A,36,0.3,36.005,139,11.4,139.19,876,Y,N,N,N,N,2000,6,6,2000-06-06 00:00:00,1985年6月24日までの地点名「刈場坂」,,,,,,,Doudaira
639,0362,飯能,ハンノウ,43,A,35,50.3,35.8383333333,139,19.3,139.321666667,84,Y,N,N,N,N,9999,99,99,,,,,,,43231,,Han'Nou
640,0363,さいたま,サイタマ,43,A,35,52.5,35.875,139,35.2,139.586666667,8,Y,Y,Y,Y,N,9999,99,99,,2001年4月30日までの地点名「浦和」,,,,,43241,,Saitama
641,0364,越谷,コシガヤ,43,A,35,53,35.8833333333,139,45.4,139.756666667,3,Y,Y,Y,Y,N,9999,99,99,,,,,,,43256,,Koshigaya
642,1000,三峰,ミツミネ,43,A,35,55.6,35.9266666667,138,55.4,138.923333333,975,Y,N,N,N,N,9999,99,99,,,,,,,43151,,Mitsumine
643,1009,寄居,ヨリイ,43,A,36,6.3,36.105,139,11,139.183333333,128,Y,Y,Y,Y,N,9999,99,99,,,,,,,43051,,Yorii
644,1069,鴻巣,コウノス,43,A,36,3.9,36.065,139,31.3,139.521666667,15,Y,N,N,N,N,9999,99,99,,,,,,,43121,,Kounosu
645,1070,所沢,トコロザワ,43,A,35,46.4,35.7733333333,139,24.8,139.413333333,119,Y,Y,Y,Y,N,9999,99,99,,,,,,,43266,,Tokorozawa
646,1159,浦山,ウラヤマ,43,A,35,55.2,35.92,139,4.2,139.07,400,Y,N,N,N,N,9999,99,99,,,,,,,43157,,Urayama
647,1182,上吉田,カミヨシダ,43,A,36,3.2,36.0533333333,138,58.8,138.98,275,Y,N,N,N,N,9999,99,99,,,,,,,43091,,Kamiyoshida
648,1232,鳩山,ハトヤマ,43,A,35,59.1,35.985,139,20.1,139.335,44,Y,Y,Y,Y,N,9999,99,99,,,,,,,43171,,Hatoyama
649,1497,ときがわ,トキガワ,43,A,35,59.4,35.99,139,12.4,139.206666667,295,Y,N,N,N,N,9999,99,99,,2006年2月28日までの地点名「都幾川」,,,,,43162,,Tokigawa
650,0365,小河内,オゴウチ,44,A,35,47.5,35.7916666667,139,3,139.05,530,Y,Y,Y,Y,N,9999,99,99,,,,,,,44046,,Ogouchi
651,0366,八王子,ハチオウジ,44,A,35,40,35.6666666667,139,19,139.316666667,123,Y,Y,Y,Y,N,9999,99,99,,,,,,,44112,,Hachiouji
652,0367,調布,チョウフ,44,A,35,40.1,35.6683333333,139,31.8,139.53,41,Y,N,N,N,N,1976,12,13,1976-12-13 00:00:00,,,,,,,,Choufu
653,0368,世田谷,セタガヤ,44,A,35,37.6,35.6266666667,139,37.2,139.62,35,Y,N,N,N,N,9999,99,99,,,,,,,44126,,Setagaya
654,47662,東京,トウキヨウ,44,S,35,41.4,35.69,139,45.6,139.76,6.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44132,44900,Toukiyou
655,0370,江戸川臨海,エドガワリンカイ,44,A,35,38.3,35.6383333333,139,51.8,139.863333333,5,Y,Y,Y,Y,N,9999,99,99,,2009年5月28日までの地点名「新木場」,,,,,44136,,Edogawarinkai
656,0371,羽田,ハネダ,44,A,35,33.2,35.5533333333,139,46.8,139.78,6,Y,Y,Y,N,N,9999,99,99,,,,,,,44166,,Haneda
657,47675,大島,オオシマ,44,S,34,44.9,34.7483333333,139,21.7,139.361666667,74,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44172,,Ooshima
658,47677,三宅島,ミヤケジマ,44,S,34,7.4,34.1233333333,139,31.3,139.521666667,36.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44226,,Miyakejima
659,47678,八丈島,ハチジヨウ,44,S,33,7.3,33.1216666667,139,46.7,139.778333333,151.4,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44263,,Hachijiyou
660,1001,青梅,オウメ,44,A,35,47.3,35.7883333333,139,18.7,139.311666667,155,Y,Y,Y,Y,N,9999,99,99,,,,,,,44056,,Oume
661,1002,練馬,ネリマ,44,A,35,44.1,35.735,139,40.1,139.668333333,38,Y,Y,Y,Y,N,9999,99,99,,,,,,,44076,,Nerima
662,1133,府中,フチュウ,44,A,35,41,35.6833333333,139,28.9,139.481666667,59,Y,Y,Y,Y,N,9999,99,99,,,,,,,44116,,Fuchuu
663,1134,新島,ニイジマ,44,A,34,22.4,34.3733333333,139,15.1,139.251666667,9,Y,Y,Y,Y,N,2008,11,18,2008-11-18 00:00:00,,,,,,,,Niijima
664,1180,小沢,オザワ,44,A,35,44.1,35.735,139,7.4,139.123333333,420,Y,N,N,N,N,9999,99,99,,,,,,,44051,,Ozawa
665,47971,父島,チチジマ,44,S,27,5.5,27.0916666667,142,11.4,142.19,2.7,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44301,,Chichijima
666,1467,大島北ノ山,オオシマキタノヤマ,44,A,34,46.9,34.7816666667,139,21.6,139.36,38,Y,Y,Y,N,N,9999,99,99,,,,,,,44173,,Ooshimakitanoyama
667,1468,八重見ヶ原,ヤエミガハラ,44,A,33,6.9,33.115,139,47.1,139.785,92,Y,Y,Y,N,N,9999,99,99,,,,,,,44262,,Yaemigahara
668,1505,神津島,コウヅシマ,44,A,34,12.3,34.205,139,8,139.133333333,28,Y,N,N,N,N,2006,3,1,2006-03-01 00:00:00,,,,,,,,Koudushima
669,1506,三宅坪田,ミヤケツボタ,44,A,34,4.4,34.0733333333,139,33.6,139.56,20,Y,Y,Y,N,N,9999,99,99,,,,,,,44228,,Miyaketsubota
670,1509,三宅島阿古,ミヤケジマアコ,44,A,34,4.8,34.08,139,28.9,139.481666667,30,Y,Y,N,N,N,2008,2,20,2008-02-20 00:00:00,,,,,,,,Miyakejimaako
671,1522,新島,ニイジマ,44,A,34,22.1,34.3683333333,139,16.1,139.268333333,29,Y,Y,Y,N,N,9999,99,99,,2008年11月17日までの地点名「川原」,,,,,44207,,Niijima
672,1523,神津島,コウヅシマ,44,A,34,11.3,34.1883333333,139,8,139.133333333,138,Y,Y,Y,N,N,9999,99,99,,2006年2月28日までの地点名「金長」,,,,,44216,,Koudushima
673,1525,三宅伊豆,ミヤケイズ,44,A,34,7.2,34.12,139,30.2,139.503333333,50,Y,Y,N,N,N,2008,2,20,2008-02-20 00:00:00,,,,,,,,Miyakeizu
674,47991,南鳥島,ミナミトリシマ,44,S,24,17.3,24.2883333333,153,59,153.983333333,7.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,44356,,Minamitorishima
675,1595,母島,ハハジマ,44,A,26,38.1,26.635,142,9.7,142.161666667,32,Y,N,N,N,N,9999,99,99,,,,,,,44316,,Hahajima
676,0375,香取,カトリ,45,A,35,51.5,35.8583333333,140,30.1,140.501666667,37,Y,Y,Y,Y,N,9999,99,99,,2006年4月2日までの地点名「佐原」,,,,,45081,,Katori
677,0376,我孫子,アビコ,45,A,35,51.8,35.8633333333,140,6.6,140.11,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,45061,,Abiko
678,0377,東庄,トウノショウ,45,A,35,49.3,35.8216666667,140,41.1,140.685,52,Y,N,N,N,N,9999,99,99,,,,,,,45086,,Tounoshou
679,0378,成田,ナリタ,45,A,35,45.8,35.7633333333,140,23.1,140.385,41,Y,Y,Y,N,N,9999,99,99,,,,,,,45121,,Narita
680,47648,銚子,チヨウシ,45,S,35,44.3,35.7383333333,140,51.4,140.856666667,20.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,45147,45900,Chiyoushi
681,47682,千葉,チバ,45,S,35,36.1,35.6016666667,140,6.2,140.103333333,3.5,Y,Y,Y,Y,Y,9999,99,99,,,,,,,45212,45905,Chiba
682,0381,茂原,モバラ,45,A,35,25,35.4166666667,140,18.6,140.31,9,Y,Y,Y,Y,N,9999,99,99,,,,,,,45261,,Mobara
683,0382,木更津,キサラヅ,45,A,35,21.7,35.3616666667,139,56.4,139.94,60,Y,Y,Y,Y,N,9999,99,99,,,,,,,45282,,Kisaradu
684,0383,鋸南,キョナン,45,A,35,7.3,35.1216666667,139,50.2,139.836666667,10,Y,N,N,N,N,9999,99,99,,2006年7月12日までの地点名「佐久間」,,,,,45346,,Kyonan
685,0384,鴨川,カモガワ,45,A,35,6.7,35.1116666667,140,6,140.1,5,Y,Y,Y,Y,N,9999,99,99,,,,,,,45361,,Kamogawa
686,47674,勝浦,カツウラ,45,S,35,9,35.15,140,18.7,140.311666667,11.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,45371,,Katsuura
687,47672,館山,タテヤマ,45,S,34,59.2,34.9866666667,139,51.9,139.865,5.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,45401,,Tateyama
688,0916,佐倉,サクラ,45,A,35,43.7,35.7283333333,140,12.7,140.211666667,5,Y,Y,Y,Y,N,9999,99,99,,,,,,,45116,,Sakura
689,1003,横芝光,ヨコシバヒカリ,45,A,35,39.4,35.6566666667,140,28.8,140.48,6,Y,Y,Y,Y,N,9999,99,99,,2006年4月2日までの地点名「横芝」,,,,,45181,,Yokoshibahikari
690,1004,大多喜,オオタキ,45,A,35,15.1,35.2516666667,140,12.9,140.215,70,Y,N,N,N,N,9999,99,99,,2004年3月17日までの地点名「黒原」,,,,,45331,,Ootaki
691,1236,船橋,フナバシ,45,A,35,42.7,35.7116666667,140,2.6,140.043333333,28,Y,Y,Y,Y,N,9999,99,99,,,,,,,45106,,Funabashi
692,1238,牛久,ウシク,45,A,35,23.8,35.3966666667,140,8.9,140.148333333,30,Y,Y,Y,Y,N,9999,99,99,,,,,,,45291,,Ushiku
693,1241,坂畑,サカハタ,45,A,35,14.1,35.235,140,5.9,140.098333333,120,Y,Y,Y,Y,N,9999,99,99,,,,,,,45326,,Sakahata
694,0387,相模湖,サガミコ,46,A,35,36.8,35.6133333333,139,11.6,139.193333333,188,Y,N,N,N,N,9999,99,99,,,,,,,46001,,Sagamiko
695,0388,海老名,エビナ,46,A,35,26,35.4333333333,139,23.2,139.386666667,18,Y,Y,Y,Y,N,9999,99,99,,1985年1月8日までの地点名「厚木」,,,,,46091,,Ebina
696,47670,横浜,ヨコハマ,46,S,35,26.3,35.4383333333,139,39.1,139.651666667,39.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,46106,46900,Yokohama
697,0390,箱根,ハコネ,46,A,35,13.3,35.2216666667,139,2.5,139.041666667,855,Y,N,N,N,N,9999,99,99,,,,,,,46161,,Hakone
698,0391,江ノ島,エノシマ,46,A,35,17.9,35.2983333333,139,28.8,139.48,60,Y,Y,Y,Y,N,1992,2,8,1992-02-08 00:00:00,,,,,,,,Enoshima
699,0392,三浦,ミウラ,46,A,35,10.7,35.1783333333,139,37.8,139.63,42,Y,Y,Y,Y,N,9999,99,99,,,,,,,46211,,Miura
700,1005,相模原中央,サガミハラチュウオウ,46,A,35,34.3,35.5716666667,139,22.2,139.37,149,Y,N,N,N,N,9999,99,99,,2006年4月2日までの地点名「相模原」,,,,,46046,,Sagamiharachuuou
701,1006,日吉,ヒヨシ,46,A,35,33.1,35.5516666667,139,39,139.65,57,Y,N,N,N,N,9999,99,99,,,,,,,46061,,Hiyoshi
702,1007,平塚,ヒラツカ,46,A,35,20.7,35.345,139,18.3,139.305,20,Y,N,N,N,N,9999,99,99,,,,,,,46136,,Hiratsuka
703,1008,小田原,オダワラ,46,A,35,16.6,35.2766666667,139,9.3,139.155,14,Y,Y,Y,Y,N,9999,99,99,,,,,,,46166,,Odawara
